ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text,created_year,created_month,created_day,created_hour,created_day_of_week,created_week_of_year,created_is_weekend,created_is_business_hours,created_part_of_day,is_priority_low,is_priority_medium,is_priority_high,is_priority_critical,priority_weight,is_active_ticket,is_waiting_state,is_unassigned,is_overdue_open,ticket_text_char_count,ticket_text_has_server,ticket_text_has_backup,ticket_text_has_vpn,ticket_text_has_email,ticket_text_has_printer,ticket_text_has_access_issue,ticket_text_has_urgent_language,issue_type_group,queue_group,role_group,sla_priority_class,sla_coverage_type,sla_initial_response_hours,sla_status_update_hours,sla_weight,is_sla_high_urgency,is_service_request,is_maintenance,first_response_sla_met,ticket_age_hours,sla_age_ratio,sla_breach_risk,sla_breach_severity,resolution_hours_log,met_estimate_flag,estimate_error_hours
T20251207.0001,Outlook not syncing emails,User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-07 05:00:00,"Administrator, Autotask",,2025-12-15 11:00:00,2025-12-07 05:00:00,,,False,3,2.0,False,,,0.0,198.0,,4,19,Outlook not syncing emails User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,2025,12,7,5,6,49,True,False,Overnight,False,False,True,False,3,True,True,False,True,149,False,False,False,True,False,False,False,IT,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2741.31,114.22,True,Critical,,False,
T20260206.0003,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-06 16:30:00,"Administrator, Autotask",,2026-02-16 10:30:00,2026-02-06 16:30:00,,,False,3,2.0,False,,,0.0,234.0,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,2026,2,6,16,4,6,False,True,Afternoon,False,False,True,False,3,True,True,False,True,121,False,False,False,False,False,False,False,Triage,IT,IT,High,Standard,0.25,4.0,4,True,False,False,True,1265.81,5063.23,True,Critical,,False,
T20260217.0003,Wi-Fi connectivity issues in conference room B,Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,ABLE Manufacturing HQ,Primary Location,Waiting Vendor,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-17 01:30:00,"Administrator, Autotask",,2026-02-24 11:00:00,2026-02-17 01:30:00,,,False,1,2.0,False,,,0.0,177.5,,7,16,Wi-Fi connectivity issues in conference room B Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,2026,2,17,1,1,8,False,False,Overnight,True,False,False,False,1,True,True,False,True,155,False,False,False,False,False,False,False,SW,Triage,IT,Low,Expanded,4.0,48.0,1,False,False,False,True,1016.81,254.2,True,Critical,,False,
T20260126.0001,Printer jamming on 2nd floor,The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-26 21:00:00,"Administrator, Autotask",,2026-02-03 11:00:00,2026-01-26 21:00:00,,,False,1,2.0,False,,,0.0,182.0,,5,20,Printer jamming on 2nd floor The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,2026,1,26,21,0,5,False,False,Evening,True,False,False,False,1,True,True,False,True,148,False,False,False,False,True,False,False,SW,Triage,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1525.31,63.55,True,Critical,,False,
T20260130.0001,Laptop battery not holding charge,User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-30 18:00:00,"Administrator, Autotask",,2026-02-09 11:00:00,2026-01-30 18:00:00,,,False,3,2.0,False,,,0.0,233.0,,5,18,Laptop battery not holding charge User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,2026,1,30,18,4,5,False,False,Evening,False,False,True,False,3,True,True,False,True,124,False,False,False,False,False,False,False,SW,IT,IT,High,Expanded,0.25,4.0,4,True,False,False,True,1432.31,5729.23,True,Critical,,False,
T20251203.0001,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-03 04:30:00,"Administrator, Autotask",,2025-12-10 11:00:00,2025-12-03 04:30:00,,,False,4,2.0,False,,,0.0,174.5,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,2025,12,3,4,2,49,False,False,Overnight,False,False,False,True,4,True,True,False,True,130,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2837.81,118.24,True,Critical,,False,
T20260122.0001,OneDrive sync errors,User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-22 18:00:00,"Administrator, Autotask",,2026-01-30 11:00:00,2026-01-22 18:00:00,,,False,2,2.0,False,,,0.0,185.0,,3,13,OneDrive sync errors User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.,2026,1,22,18,3,4,False,False,Evening,False,True,False,False,2,True,True,False,True,120,False,False,False,False,False,False,False,IT,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,1624.31,812.15,True,Critical,,False,
T20251230.0003,Laptop battery not holding charge,User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,High,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-30 05:00:00,"Administrator, Autotask",,2026-01-06 11:00:00,2025-12-30 05:00:00,,,False,3,2.0,False,,,0.0,174.0,,5,18,Laptop battery not holding charge User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,2025,12,30,5,1,1,False,False,Overnight,False,False,True,False,3,True,True,False,True,124,False,False,False,False,False,False,False,SW,IT,SW,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2189.31,91.22,True,Critical,,False,
T20251209.0002,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,SW:Change,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-09 00:30:00,"Administrator, Autotask",,2025-12-16 11:00:00,2025-12-09 00:30:00,,,False,4,2.0,False,,,0.0,178.5,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,2025,12,9,0,1,50,False,False,Overnight,False,False,False,True,4,True,True,False,True,143,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2697.81,112.41,True,Critical,,False,
T20260209.0003,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,SW:Defect,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-09 03:00:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-09 03:00:00,,,False,4,2.0,False,,,0.0,176.0,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,2026,2,9,3,0,7,False,False,Overnight,False,False,False,True,4,True,True,False,True,143,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1207.31,50.3,True,Critical,,False,
T20260124.0002,Password reset request,Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-24 06:30:00,"Administrator, Autotask",,2026-02-02 11:00:00,2026-01-24 06:30:00,,,False,4,2.0,False,,,0.0,220.5,,3,17,Password reset request Employee locked out of their account after multiple failed login attempts. Requesting password reset and account unlock.,2026,1,24,6,5,4,True,False,Morning,False,False,False,True,4,True,True,False,True,143,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1587.81,66.16,True,Critical,,False,
T20260218.0004,Internet speed slow at branch office,Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-18 20:30:00,"Administrator, Autotask",,2026-02-26 11:00:00,2026-02-18 20:30:00,,,False,4,2.0,False,,,0.0,182.5,,6,18,Internet speed slow at branch office Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,2026,2,18,20,2,8,False,False,Evening,False,False,False,True,4,True,True,False,True,153,False,False,False,False,False,False,False,SW,IT,IT,High,Expanded,0.25,4.0,4,True,False,False,True,973.81,3895.23,True,Critical,,False,
T20251204.0004,Printer jamming on 2nd floor,The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,Triage,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-04 16:30:00,"Administrator, Autotask",,2025-12-12 10:30:00,2025-12-04 16:30:00,,,False,4,2.0,False,,,0.0,186.0,,5,20,Printer jamming on 2nd floor The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,2025,12,4,16,3,49,False,True,Afternoon,False,False,False,True,4,True,True,False,True,148,False,False,False,False,True,False,False,Triage,IT,IT,High,Standard,0.25,4.0,4,True,False,False,True,2801.81,11207.23,True,Critical,,False,
T20260207.0004,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,High,Email,2.0,"Moore, James",IT:Technician II,Triage,IT:Applications,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-07 02:00:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-07 02:00:00,,,False,3,2.0,False,,,0.0,225.0,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.,2026,2,7,2,5,6,True,False,Overnight,False,False,True,False,3,True,True,False,True,113,False,True,False,False,False,False,False,IT,Triage,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1256.31,52.35,True,Critical,,False,
T20260211.0001,Printer jamming on 2nd floor,The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,ABLE Manufacturing HQ,Primary Location,Waiting Approval,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-11 04:30:00,"Administrator, Autotask",,2026-02-18 11:00:00,2026-02-11 04:30:00,,,False,1,2.0,False,,,0.0,174.5,,5,20,Printer jamming on 2nd floor The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,2026,2,11,4,2,7,False,False,Overnight,True,False,False,False,1,True,True,False,True,148,False,False,False,False,True,False,False,IT,Triage,IT,Low,Expanded,4.0,48.0,1,False,False,False,True,1157.81,289.45,True,Critical,,False,
T20120603.0003,"Email just in, printer is down.",Customer called to say that the main printer wasn't responding.,ABLE Manufacturing HQ,,Waiting Dispatch,High,Email,1.0,"Thomas, Kathy",IT:Dispatcher,IT:Level I,IT:Hardware,Printer,IT:Onsite (Billable),Able Manufacturing - T&M,,2012-06-16 20:00:00,"Administrator, Autotask",,2012-06-18 20:00:00,2012-06-17 20:00:00,,,True,3,1.0,False,,,1440.0,48.0,,6,10,"Email just in, printer is down. Customer called to say that the main printer wasn't responding.",2012,6,16,20,5,24,True,False,Evening,False,False,True,False,3,True,True,False,True,95,False,False,False,True,True,False,False,IT,IT,IT,High,Expanded,0.25,4.0,4,True,False,False,False,120854.31,483417.23,True,Critical,,False,
T20260110.0001,Suspicious phishing email reported,Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,ABLE Manufacturing HQ,Primary Location,Waiting Dispatch,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-01-10 09:00:00,"Administrator, Autotask",,2026-01-19 11:00:00,2026-01-10 09:00:00,,,False,4,2.0,False,,,0.0,218.0,,4,15,Suspicious phishing email reported Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,2026,1,10,9,5,2,True,False,Morning,False,False,False,True,4,True,True,False,True,140,False,False,False,True,False,False,False,IT,Triage,IT,High,Expanded,0.25,4.0,4,True,False,False,True,1921.31,7685.23,True,Critical,,False,
T20260208.0003,Outlook not syncing emails,User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,ABLE Manufacturing HQ,Primary Location,Waiting Dispatch,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Support,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-08 23:30:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-08 23:30:00,,,False,2,2.0,False,,,0.0,179.5,,4,19,Outlook not syncing emails User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,2026,2,8,23,6,6,True,False,Late Night,False,True,False,False,2,True,True,False,True,149,False,False,False,True,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1210.81,50.45,True,Critical,,False,
T20260207.0001,Internet speed slow at branch office,Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,ABLE Manufacturing HQ,Primary Location,Waiting Dispatch,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,IT:Hardware,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2026-02-07 02:30:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-07 02:30:00,,,False,1,2.0,False,,,0.0,224.5,,6,18,Internet speed slow at branch office Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,2026,2,7,2,5,6,True,False,Overnight,True,False,False,False,1,True,True,False,True,153,False,False,False,False,False,False,False,IT,IT,IT,Low,Expanded,4.0,48.0,1,False,False,False,True,1255.81,313.95,True,Critical,,False,
T20251205.0002,Network printer offline,The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.,ABLE Manufacturing HQ,Primary Location,Waiting Dispatch,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Internal,,,Able Manufacturing - Recurring Service,IT:Premium SLA,2025-12-05 21:30:00,"Administrator, Autotask",,2025-12-15 11:00:00,2025-12-05 21:30:00,,,False,1,2.0,False,,,0.0,229.5,,3,18,Network printer offline The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.,2025,12,5,21,4,49,False,False,Evening,True,False,False,False,1,True,True,False,True,139,False,False,False,False,True,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2772.81,115.53,True,Critical,,False,
